OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
2150,48,167,721000,1,481677210001,Block Group 1,G5030,S,1969504,18324,+29.4529973,-095.0284698
2151,48,439,102500,1,484391025001,Block Group 1,G5030,S,737831,0,+32.7237492,-097.4107740
2152,48,439,102602,1,484391026021,Block Group 1,G5030,S,721397,0,+32.7323088,-097.3791250
2153,48,141,010338,3,481410103383,Block Group 3,G5030,S,594403,0,+31.7232112,-106.2712639
2154,48,141,010337,2,481410103372,Block Group 2,G5030,S,554679,0,+31.7388089,-106.2865286
2155,48,141,000207,2,481410002072,Block Group 2,G5030,S,635229,0,+31.9031337,-106.3900409
2156,48,141,000401,2,481410004012,Block Group 2,G5030,S,5578778,0,+31.8614032,-106.4711361
2157,48,141,000302,6,481410003026,Block Group 6,G5030,S,300928,0,+31.8517664,-106.4205963
2158,48,141,010322,2,481410103222,Block Group 2,G5030,S,349964,0,+31.8013863,-106.2882851
2159,48,141,010323,1,481410103231,Block Group 1,G5030,S,769246,0,+31.7868011,-106.2979373
2160,48,141,010501,3,481410105013,Block Group 3,G5030,S,7702215,18111,+31.5697827,-106.2556202
2161,48,157,674603,3,481576746033,Block Group 3,G5030,S,794182,0,+29.5413164,-095.6961860
2162,48,157,674604,1,481576746041,Block Group 1,G5030,S,1866677,29530,+29.5455386,-095.7035717
2163,48,157,674603,1,481576746031,Block Group 1,G5030,S,1020054,49379,+29.5470054,-095.6898109
2164,48,157,674603,2,481576746032,Block Group 2,G5030,S,701061,0,+29.5400387,-095.6887953
2165,48,157,675000,2,481576750002,Block Group 2,G5030,S,2668170,215418,+29.5695146,-095.7936563
2166,48,157,675300,3,481576753003,Block Group 3,G5030,S,1167778,54970,+29.5630068,-095.8179637
2167,48,183,001500,3,481830015003,Block Group 3,G5030,S,1843490,0,+32.4573070,-094.7196298
2168,48,265,960700,1,482659607001,Block Group 1,G5030,S,8789941,514107,+29.9794394,-099.1023090
2169,48,201,431102,2,482014311022,Block Group 2,G5030,S,213627,0,+29.7414782,-095.5303002
2170,48,439,103601,1,484391036011,Block Group 1,G5030,S,870471,0,+32.7246182,-097.2429751
2171,48,439,103601,2,484391036012,Block Group 2,G5030,S,822511,0,+32.7264913,-097.2533086
2172,48,113,009604,3,481130096043,Block Group 3,G5030,S,615652,11955,+32.9236532,-096.8125063
2173,48,113,016406,3,481130164063,Block Group 3,G5030,S,413920,0,+32.7005863,-097.0117905
2174,48,113,006401,1,481130064011,Block Group 1,G5030,S,778638,0,+32.7258657,-096.8636146
2175,48,113,018110,3,481130181103,Block Group 3,G5030,S,1221421,0,+32.8790281,-096.6135592
2176,48,201,251100,4,482012511004,Block Group 4,G5030,S,2677188,602981,+30.0271192,-095.2316201
2177,48,439,105600,1,484391056001,Block Group 1,G5030,S,563041,0,+32.6790501,-097.3621201
2178,48,439,106513,2,484391065132,Block Group 2,G5030,S,783231,0,+32.7404643,-097.1945243
2179,48,439,110204,3,484391102043,Block Group 3,G5030,S,2214177,0,+32.8254640,-097.2825347
2180,48,201,540901,1,482015409011,Block Group 1,G5030,S,1573664,32871,+29.8894857,-095.6244446
2181,48,201,540602,1,482015406021,Block Group 1,G5030,S,696132,0,+29.8757500,-095.6409367
2182,48,201,251501,1,482012515011,Block Group 1,G5030,S,2034874,172298,+30.0743762,-095.1638614
2183,48,439,113217,1,484391132171,Block Group 1,G5030,S,541445,0,+32.8482326,-097.2170291
2184,48,439,121608,3,484391216083,Block Group 3,G5030,S,760277,0,+32.6968624,-097.1946459
2185,48,439,103602,2,484391036022,Block Group 2,G5030,S,491491,0,+32.7224539,-097.2313419
2186,48,439,103701,2,484391037012,Block Group 2,G5030,S,803450,0,+32.7226369,-097.2754256
2187,48,183,980000,1,481839800001,Block Group 1,G5030,S,5969309,41590,+32.3852731,-094.7143062
2188,48,201,541100,3,482015411003,Block Group 3,G5030,S,830833,0,+29.9039377,-095.6515284
2189,48,201,253300,2,482012533002,Block Group 2,G5030,S,6111817,13781611,+29.7672653,-095.0427303
2190,48,195,950100,2,481959501002,Block Group 2,G5030,S,4097930,0,+36.2616913,-101.4069137
2191,48,195,950300,2,481959503002,Block Group 2,G5030,S,1947051,0,+36.1912843,-101.2021810
2192,48,199,030100,1,481990301001,Block Group 1,G5030,S,314682617,510022,+30.4348381,-094.6130065
2193,48,199,030800,2,481990308002,Block Group 2,G5030,S,1602585,6729,+30.3409418,-094.1883363
2194,48,201,252700,1,482012527001,Block Group 1,G5030,S,16627506,285039,+29.9048299,-095.0461676
2195,48,113,008200,2,481130082002,Block Group 2,G5030,S,295512,0,+32.8421338,-096.6952673
2196,48,113,018300,1,481130183001,Block Group 1,G5030,S,973001,0,+32.8875789,-096.6385531
2197,48,333,950100,1,483339501001,Block Group 1,G5030,S,698712974,1039016,+31.5384795,-098.4576820
2198,48,201,253900,2,482012539002,Block Group 2,G5030,S,2478882,152124,+29.7560438,-094.9300061
2199,48,201,253800,3,482012538003,Block Group 3,G5030,S,1815001,0,+29.7628007,-094.9327401
2200,48,201,342001,1,482013420011,Block Group 1,G5030,S,1211123,0,+29.6375493,-095.1370566
2201,48,201,342001,3,482013420013,Block Group 3,G5030,S,827987,0,+29.6460824,-095.1383146
2202,48,201,342001,2,482013420012,Block Group 2,G5030,S,3014075,772,+29.6406328,-095.1261843
2203,48,201,254300,2,482012543002,Block Group 2,G5030,S,562833,0,+29.7374763,-094.9684728
2204,48,201,254200,1,482012542001,Block Group 1,G5030,S,397905,0,+29.7297410,-094.9627759
2205,48,201,343301,1,482013433011,Block Group 1,G5030,S,1697886,3333,+29.6771889,-095.0800152
2206,48,201,343302,2,482013433022,Block Group 2,G5030,S,923037,1103,+29.6692444,-095.0828346
2207,48,201,343301,2,482013433012,Block Group 2,G5030,S,6963499,21955,+29.6884555,-095.0573799
2208,48,333,950200,2,483339502002,Block Group 2,G5030,S,1186747,0,+31.4494247,-098.5712912
2209,48,333,950200,1,483339502001,Block Group 1,G5030,S,592638451,1133132,+31.3747879,-098.5831284
2210,48,201,453501,3,482014535013,Block Group 3,G5030,S,172989,0,+29.6712397,-095.5904890
2211,48,201,453403,2,482014534032,Block Group 2,G5030,S,370403,0,+29.6717299,-095.5841000
2212,48,201,453403,1,482014534031,Block Group 1,G5030,S,313483,0,+29.6674350,-095.5863500
2213,48,201,453501,1,482014535011,Block Group 1,G5030,S,117780,0,+29.6739670,-095.5891786
2214,48,201,453800,1,482014538001,Block Group 1,G5030,S,1224610,630,+29.6746289,-095.6089807
2215,48,201,454302,2,482014543022,Block Group 2,G5030,S,310837,0,+29.7132264,-095.6691208
2216,48,439,100102,1,484391001021,Block Group 1,G5030,S,1071771,0,+32.7891141,-097.3125737
2217,48,439,100102,3,484391001023,Block Group 3,G5030,S,577255,0,+32.7770339,-097.3051176
2218,48,439,100202,1,484391002021,Block Group 1,G5030,S,1131527,0,+32.8094246,-097.3454043
2219,48,099,010802,2,480990108022,Block Group 2,G5030,S,984313,0,+31.1046844,-097.9124069
2220,48,201,331602,2,482013316022,Block Group 2,G5030,S,534977,0,+29.6339031,-095.3345979
2221,48,201,333000,2,482013330002,Block Group 2,G5030,S,703782,33535,+29.6805637,-095.2804286
2222,48,201,332600,2,482013326002,Block Group 2,G5030,S,851265,2883,+29.6756286,-095.2984095
2223,48,201,333100,1,482013331001,Block Group 1,G5030,S,427217,11796,+29.6744912,-095.2835205
2224,48,201,350400,3,482013504003,Block Group 3,G5030,S,221006,0,+29.5880229,-095.2124432
2225,48,201,350300,1,482013503001,Block Group 1,G5030,S,588225,0,+29.5854078,-095.2257710
2226,48,201,350300,3,482013503003,Block Group 3,G5030,S,549794,0,+29.5780147,-095.2256535
2227,48,201,334003,3,482013340033,Block Group 3,G5030,S,398435,0,+29.6044947,-095.2306953
2228,48,439,100202,3,484391002023,Block Group 3,G5030,S,1294422,0,+32.8001169,-097.3441620
2229,48,439,100300,1,484391003001,Block Group 1,G5030,S,6206448,97456,+32.8258885,-097.3650024
2230,48,439,100300,2,484391003002,Block Group 2,G5030,S,738175,0,+32.7916887,-097.3538493
2231,48,099,010802,3,480990108023,Block Group 3,G5030,S,7212183,0,+31.0867673,-097.9066397
2232,48,135,000300,2,481350003002,Block Group 2,G5030,S,1479369,6166,+31.9057995,-102.3887370
2233,48,135,002000,2,481350020002,Block Group 2,G5030,S,534861,0,+31.8371591,-102.3753782
2234,48,135,000800,3,481350008003,Block Group 3,G5030,S,1327843,74735,+31.8892693,-102.3905906
2235,48,439,104504,2,484391045042,Block Group 2,G5030,S,1932838,0,+32.6902036,-097.3078556
2236,48,121,020505,4,481210205054,Block Group 4,G5030,S,652572,0,+33.2473125,-097.1130046
2237,48,113,007902,5,481130079025,Block Group 5,G5030,S,603859,0,+32.8477919,-096.7486364
2238,48,113,007812,2,481130078122,Block Group 2,G5030,S,1919052,3924,+32.8883641,-096.7495638
2239,48,113,007809,1,481130078091,Block Group 1,G5030,S,386647,0,+32.8594245,-096.7489595
2240,48,113,013618,2,481130136182,Block Group 2,G5030,S,673439,0,+32.9820534,-096.7808777
2241,48,121,020505,6,481210205056,Block Group 6,G5030,S,830998,0,+33.2408500,-097.1026948
2242,48,121,020505,5,481210205055,Block Group 5,G5030,S,959986,0,+33.2395123,-097.1110472
2243,48,121,020505,1,481210205051,Block Group 1,G5030,S,1099133,0,+33.2361884,-097.1213537
2244,48,121,020601,1,481210206011,Block Group 1,G5030,S,949390,0,+33.2322299,-097.1091505
2245,48,121,021615,1,481210216151,Block Group 1,G5030,S,649020,0,+33.0019133,-096.8757508
2246,48,121,021615,2,481210216152,Block Group 2,G5030,S,670653,0,+32.9910716,-096.8850993
2247,48,121,021616,1,481210216161,Block Group 1,G5030,S,473468,0,+33.0043275,-096.8618226
2248,48,297,950100,1,482979501001,Block Group 1,G5030,S,224568523,47588636,+28.5524866,-098.2890687
2249,48,297,950100,3,482979501003,Block Group 3,G5030,S,418035592,242788,+28.4208748,-098.1231750
2250,48,297,950400,1,482979504001,Block Group 1,G5030,S,133142843,35916497,+28.2019103,-097.8983053
2251,48,297,950400,2,482979504002,Block Group 2,G5030,S,16185448,7916013,+28.1268032,-097.9324630
2252,48,297,950300,1,482979503001,Block Group 1,G5030,S,689064742,420668,+28.1996943,-098.2152173
2253,48,297,950300,2,482979503002,Block Group 2,G5030,S,655143192,4313851,+28.2444781,-098.0140391
2254,48,203,020103,1,482030201031,Block Group 1,G5030,S,157832312,176132,+32.4346402,-094.1975524
2255,48,203,020301,1,482030203011,Block Group 1,G5030,S,9477685,0,+32.5206235,-094.3121897
2256,48,199,030700,3,481990307003,Block Group 3,G5030,S,14026858,98228,+30.3533898,-094.1666382
2257,48,199,030800,5,481990308005,Block Group 5,G5030,S,20112827,345428,+30.3652733,-094.2438902
2258,48,199,030800,4,481990308004,Block Group 4,G5030,S,1576008,4429,+30.3571714,-094.1842128
2259,48,171,950500,1,481719505001,Block Group 1,G5030,S,157319858,827212,+30.2261664,-098.9773103
2260,48,171,950100,2,481719501002,Block Group 2,G5030,S,195969733,445404,+30.4100508,-098.7901960
2261,48,171,950500,2,481719505002,Block Group 2,G5030,S,68719097,442456,+30.1808962,-098.9034011
2262,48,085,031657,1,480850316571,Block Group 1,G5030,S,303091,0,+33.0804646,-096.8219280
2263,48,085,031660,1,480850316601,Block Group 1,G5030,S,796732,0,+33.0898469,-096.7925984
2264,48,085,030304,1,480850303041,Block Group 1,G5030,S,2636693,4322,+33.2556162,-096.7923716
2265,48,085,030605,1,480850306051,Block Group 1,G5030,S,1174355,0,+33.2201186,-096.6441625
2266,48,085,030605,2,480850306052,Block Group 2,G5030,S,1401471,0,+33.2271362,-096.6436249
2267,48,349,970800,1,483499708001,Block Group 1,G5030,S,1832815,0,+32.0923964,-096.4709457
2268,48,085,031807,1,480850318071,Block Group 1,G5030,S,2055026,0,+33.0104590,-096.7582770
2269,48,085,031806,2,480850318062,Block Group 2,G5030,S,995269,0,+33.0009367,-096.7414024
2270,48,085,031662,2,480850316622,Block Group 2,G5030,S,599572,0,+33.0966113,-096.7754450
2271,48,085,031664,2,480850316642,Block Group 2,G5030,S,1069325,0,+33.0747964,-096.7852841
2272,48,183,001000,1,481830010001,Block Group 1,G5030,S,1428481,0,+32.5048020,-094.7348565
2273,48,085,031649,2,480850316492,Block Group 2,G5030,S,2973669,10598,+33.0222692,-096.8324612
2274,48,085,031706,1,480850317061,Block Group 1,G5030,S,870962,0,+32.9930049,-096.8253040
2275,48,085,031706,2,480850317062,Block Group 2,G5030,S,943780,24760,+32.9892754,-096.8199521
2276,48,085,030701,1,480850307011,Block Group 1,G5030,S,6330589,35138,+33.2263903,-096.6166393
2277,48,183,000402,1,481830004021,Block Group 1,G5030,S,418330,0,+32.5331455,-094.7493420
2278,48,113,001504,2,481130015042,Block Group 2,G5030,S,215993,0,+32.8040303,-096.7721169
2279,48,113,001502,1,481130015021,Block Group 1,G5030,S,320959,0,+32.7928234,-096.7684562
2280,48,113,016607,2,481130166072,Block Group 2,G5030,S,609360,0,+32.6538331,-096.8888864
2281,48,113,013718,3,481130137183,Block Group 3,G5030,S,288978,0,+32.9573101,-096.8883043
2282,48,485,013401,1,484850134011,Block Group 1,G5030,S,1527534,0,+33.9608458,-098.5039499
2283,48,485,980000,1,484859800001,Block Group 1,G5030,S,12691162,0,+33.9896044,-098.4966266
2284,48,113,016302,1,481130163021,Block Group 1,G5030,S,860045,0,+32.7154768,-096.9900356
2285,48,113,004202,2,481130042022,Block Group 2,G5030,S,392099,0,+32.7516237,-096.8420787
2286,48,113,009303,2,481130093032,Block Group 2,G5030,S,4447354,490842,+32.7209387,-096.7242418
2287,48,485,011100,1,484850111001,Block Group 1,G5030,S,4361417,0,+33.9321903,-098.5054793
2288,48,485,010400,1,484850104001,Block Group 1,G5030,S,3150950,0,+33.9234444,-098.4722453
2289,48,215,020804,3,482150208043,Block Group 3,G5030,S,741288,0,+26.2469351,-098.2249804
2290,48,215,020804,2,482150208042,Block Group 2,G5030,S,556601,0,+26.2453302,-098.2297830
2291,48,217,961400,2,482179614002,Block Group 2,G5030,S,245303262,3391789,+31.8204135,-096.8428616
2292,48,217,960700,1,482179607001,Block Group 1,G5030,S,122186172,655511,+32.0482735,-097.1882274
2293,48,217,961100,2,482179611002,Block Group 2,G5030,S,312009231,1913932,+31.9687358,-096.9845812
2294,48,217,960200,2,482179602002,Block Group 2,G5030,S,128796235,1744357,+32.1214308,-097.3829171
2295,48,141,010401,2,481410104012,Block Group 2,G5030,S,2354060,0,+31.6424488,-106.2877468
2296,48,141,010408,2,481410104082,Block Group 2,G5030,S,1868767,0,+31.6372106,-106.2720596
2297,48,141,010502,2,481410105022,Block Group 2,G5030,S,273943019,38025,+31.5321705,-106.0683344
2298,48,141,010506,1,481410105061,Block Group 1,G5030,S,28938708,0,+31.4797233,-106.1033074
2299,48,141,010210,1,481410102101,Block Group 1,G5030,S,9342398,16370,+31.9621983,-106.4337659
2300,48,141,010504,1,481410105041,Block Group 1,G5030,S,57294325,35995,+31.4211595,-106.0425551
2301,48,141,010203,2,481410102032,Block Group 2,G5030,S,5558765,67742,+31.9893154,-106.6103543
2302,48,157,670902,1,481576709021,Block Group 1,G5030,S,3322964,15059,+29.5427416,-095.4727721
2303,48,157,672702,1,481576727021,Block Group 1,G5030,S,886178,14951,+29.6351799,-095.6744243
2304,48,113,015404,1,481130154041,Block Group 1,G5030,S,1203208,0,+32.7486018,-097.0320195
2305,48,113,006900,2,481130069002,Block Group 2,G5030,S,237756,0,+32.7618618,-096.8699230
2306,48,157,670500,2,481576705002,Block Group 2,G5030,S,2780211,253833,+29.6186338,-095.5239645
2307,48,439,101202,2,484391012022,Block Group 2,G5030,S,1793874,0,+32.7740421,-097.2995969
2308,48,439,101301,3,484391013013,Block Group 3,G5030,S,1551912,0,+32.7413848,-097.2158763
2309,48,439,101401,2,484391014012,Block Group 2,G5030,S,873367,0,+32.7563145,-097.2467749
2310,48,439,101402,2,484391014022,Block Group 2,G5030,S,971197,0,+32.7391646,-097.2662283
2311,48,439,101403,1,484391014031,Block Group 1,G5030,S,653906,0,+32.7428073,-097.2391637
2312,48,113,008701,2,481130087012,Block Group 2,G5030,S,1136296,0,+32.7100074,-096.7660268
2313,48,113,017703,2,481130177032,Block Group 2,G5030,S,1541731,0,+32.7877829,-096.6170679
2314,48,355,005415,2,483550054152,Block Group 2,G5030,S,1299351,0,+27.6660935,-097.3866173
2315,48,355,005414,2,483550054142,Block Group 2,G5030,S,461097,0,+27.6742882,-097.3683142
2316,48,355,005407,2,483550054072,Block Group 2,G5030,S,634818,33558,+27.6877305,-097.4203397
2317,48,355,001702,2,483550017022,Block Group 2,G5030,S,3653693,0,+27.7416508,-097.4549202
2318,48,355,001802,2,483550018022,Block Group 2,G5030,S,2164539,0,+27.7220935,-097.4440213
2319,48,355,006300,2,483550063002,Block Group 2,G5030,S,3520530,156799,+27.8552718,-097.5697915
2320,48,201,453401,2,482014534012,Block Group 2,G5030,S,613440,0,+29.6530506,-095.5745826
2321,48,201,423401,2,482014234012,Block Group 2,G5030,S,1275771,5126,+29.6517846,-095.5199294
2322,48,201,421101,2,482014211012,Block Group 2,G5030,S,64057,0,+29.7233439,-095.4752554
2323,48,183,000401,2,481830004012,Block Group 2,G5030,S,2136513,0,+32.5414167,-094.7473109
2324,48,201,422701,3,482014227013,Block Group 3,G5030,S,969953,0,+29.6968469,-095.4989283
2325,48,201,422200,1,482014222001,Block Group 1,G5030,S,208103,0,+29.6416680,-095.4988223
2326,48,201,423301,3,482014233013,Block Group 3,G5030,S,319261,0,+29.6668017,-095.5215324
2327,48,201,423301,1,482014233011,Block Group 1,G5030,S,560447,14925,+29.6690117,-095.5223520
2328,48,201,423401,3,482014234013,Block Group 3,G5030,S,218027,0,+29.6445846,-095.5130819
2329,48,201,423402,1,482014234021,Block Group 1,G5030,S,1051400,0,+29.6500997,-095.5318558
2330,48,201,422701,1,482014227011,Block Group 1,G5030,S,363976,0,+29.6907182,-095.5055252
2331,48,201,520100,1,482015201001,Block Group 1,G5030,S,2951370,0,+29.7922757,-095.4604356
2332,48,201,232403,2,482012324032,Block Group 2,G5030,S,673043,0,+29.8102775,-095.1969222
2333,48,201,233101,2,482012331012,Block Group 2,G5030,S,1044232,0,+29.7878651,-095.1830035
2334,48,201,233002,1,482012330021,Block Group 1,G5030,S,1015032,0,+29.8037488,-095.1710913
2335,48,201,233101,1,482012331011,Block Group 1,G5030,S,400047,0,+29.7851626,-095.1729604
2336,48,201,233101,3,482012331013,Block Group 3,G5030,S,276425,0,+29.7896883,-095.1746543
2337,48,201,233300,1,482012333001,Block Group 1,G5030,S,8349788,1231681,+29.7526257,-095.1959677
2338,48,201,323000,2,482013230002,Block Group 2,G5030,S,247857,0,+29.6934300,-095.1858853
2339,48,201,450600,3,482014506003,Block Group 3,G5030,S,426718,4148,+29.7709259,-095.6163028
2340,48,201,431801,3,482014318013,Block Group 3,G5030,S,305450,0,+29.7405076,-095.4738840
2341,48,201,232701,3,482012327013,Block Group 3,G5030,S,3065081,0,+29.7924342,-095.2291452
2342,48,439,106102,2,484391061022,Block Group 2,G5030,S,907823,0,+32.6800564,-097.2587110
2343,48,439,111540,1,484391115401,Block Group 1,G5030,S,792887,0,+32.6526256,-097.0987393
2344,48,439,113622,3,484391136223,Block Group 3,G5030,S,2565040,17521,+32.8773417,-097.1339715
2345,48,439,113624,1,484391136241,Block Group 1,G5030,S,1345491,0,+32.8556155,-097.1085756
2346,48,439,113624,2,484391136242,Block Group 2,G5030,S,529679,0,+32.8554133,-097.1207059
2347,48,439,113624,3,484391136243,Block Group 3,G5030,S,582914,0,+32.8556484,-097.1281310
2348,48,439,113625,1,484391136251,Block Group 1,G5030,S,1103304,0,+32.8643852,-097.1523494
2349,48,439,113625,2,484391136252,Block Group 2,G5030,S,980954,0,+32.8631344,-097.1377511
2350,48,113,009804,3,481130098043,Block Group 3,G5030,S,110426,0,+32.8747208,-096.8736280
2351,48,113,009401,3,481130094013,Block Group 3,G5030,S,537854,0,+32.8776814,-096.8514170
2352,48,113,019301,1,481130193011,Block Group 1,G5030,S,617280,0,+32.8546518,-096.7789453
2353,48,113,006900,3,481130069003,Block Group 3,G5030,S,360218,0,+32.7575645,-096.8702272
2354,48,113,019501,4,481130195014,Block Group 4,G5030,S,768193,0,+32.8543511,-096.7977813
2355,48,113,006001,1,481130060011,Block Group 1,G5030,S,377866,0,+32.7028806,-096.8372782
2356,48,201,556000,2,482015560002,Block Group 2,G5030,S,7175599,12829,+30.0174761,-095.7901210
2357,48,201,211900,2,482012119002,Block Group 2,G5030,S,288647,0,+29.7855187,-095.2998398
2358,48,201,522401,3,482015224013,Block Group 3,G5030,S,608439,0,+29.7942096,-095.5499236
2359,48,439,113626,1,484391136261,Block Group 1,G5030,S,997390,0,+32.8573468,-097.1536329
2360,48,439,121610,1,484391216101,Block Group 1,G5030,S,451175,0,+32.6874240,-097.1905868
